month,name_zh,value,lastValue,tong,huan,ratio,lat,lon,group_zh,subGroup_zh,name,area_zh,area
201402,北京,40596,40432,0,0,0,39.9075,116.39723,东亚,中国,Beijing,华北,Huabei
201401,北京,40432,40346,0,0,0,39.9075,116.39723,东亚,中国,Beijing,华北,Huabei
201312,北京,40346,40234,0,0,0,39.9075,116.39723,东亚,中国,Beijing,华北,Huabei
201311,北京,40234,40058,0,0,0,39.9075,116.39723,东亚,中国,Beijing,华北,Huabei
201310,北京,40058,39601,0,0,0,39.9075,116.39723,东亚,中国,Beijing,华北,Huabei
201309,北京,39601,38880,0,0,0,39.9075,116.39723,东亚,中国,Beijing,华北,Huabei
201308,北京,38880,38505,0,0,0,39.9075,116.39723,东亚,中国,Beijing,华北,Huabei
201307,北京,38505,38134,0,0,0,39.9075,116.39723,东亚,中国,Beijing,华北,Huabei
201306,北京,38134,37843,0,0,0,39.9075,116.39723,东亚,中国,Beijing,华北,Huabei
201305,北京,37843,37080,0,0,0,39.9075,116.39723,东亚,中国,Beijing,华北,Huabei
201304,北京,37080,34626,0,0,0,39.9075,116.39723,东亚,中国,Beijing,华北,Huabei
201303,北京,34626,32303,0,0,0,39.9075,116.39723,东亚,中国,Beijing,华北,Huabei
201302,北京,32303,31261,0,0,0,39.9075,116.39723,东亚,中国,Beijing,华北,Huabei
201301,北京,31261,30161,0,0,0,39.9075,116.39723,东亚,中国,Beijing,华北,Huabei
201212,北京,30161,29524,0,0,0,39.9075,116.39723,东亚,中国,Beijing,华北,Huabei
201211,北京,29524,29073,0,0,0,39.9075,116.39723,东亚,中国,Beijing,华北,Huabei
201210,北京,29073,28394,0,0,0,39.9075,116.39723,东亚,中国,Beijing,华北,Huabei
201209,北京,28394,27201,0,0,0,39.9075,116.39723,东亚,中国,Beijing,华北,Huabei
201208,北京,27201,26581,0,0,0,39.9075,116.39723,东亚,中国,Beijing,华北,Huabei
201207,北京,26581,25950,0,0,0,39.9075,116.39723,东亚,中国,Beijing,华北,Huabei
201206,北京,25950,25590,0,0,0,39.9075,116.39723,东亚,中国,Beijing,华北,Huabei
201205,北京,25590,25415,0,0,0,39.9075,116.39723,东亚,中国,Beijing,华北,Huabei
201204,北京,25415,24934,0,0,0,39.9075,116.39723,东亚,中国,Beijing,华北,Huabei
201203,北京,24934,24310,0,0,0,39.9075,116.39723,东亚,中国,Beijing,华北,Huabei
201202,北京,24310,24595,0,0,0,39.9075,116.39723,东亚,中国,Beijing,华北,Huabei
201201,北京,24595,25168,0,0,0,39.9075,116.39723,东亚,中国,Beijing,华北,Huabei
201112,北京,25168,25601,0,0,0,39.9075,116.39723,东亚,中国,Beijing,华北,Huabei
201111,北京,25601,25966,0,0,0,39.9075,116.39723,东亚,中国,Beijing,华北,Huabei
201110,北京,25966,26106,0,0,0,39.9075,116.39723,东亚,中国,Beijing,华北,Huabei
201109,北京,26106,26167,0,0,0,39.9075,116.39723,东亚,中国,Beijing,华北,Huabei
201108,北京,26167,26365,0,0,0,39.9075,116.39723,东亚,中国,Beijing,华北,Huabei
201107,北京,26365,26535,0,0,0,39.9075,116.39723,东亚,中国,Beijing,华北,Huabei
201106,北京,26535,26580,0,0,0,39.9075,116.39723,东亚,中国,Beijing,华北,Huabei
201105,北京,26580,26632,0,0,0,39.9075,116.39723,东亚,中国,Beijing,华北,Huabei
201104,北京,26632,26552,0,0,0,39.9075,116.39723,东亚,中国,Beijing,华北,Huabei
201103,北京,26552,25942,0,0,0,39.9075,116.39723,东亚,中国,Beijing,华北,Huabei
201102,北京,25942,25331,0,0,0,39.9075,116.39723,东亚,中国,Beijing,华北,Huabei
201101,北京,25331,25331,0,0,0,39.9075,116.39723,东亚,中国,Beijing,华北,Huabei
201912,上海,52986,52762,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201911,上海,52762,52303,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201910,上海,52303,52212,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201909,上海,52212,52313,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201908,上海,52313,52303,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201907,上海,52303,50623,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201906,上海,50623,50913,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201905,上海,50913,51421,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201904,上海,51421,51122,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201903,上海,51122,52654,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201902,上海,52654,51963,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201901,上海,51963,51143,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201812,上海,51143,50520,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201811,上海,50520,50504,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201810,上海,50504,51603,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201809,上海,51603,50672,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201808,上海,50672,50702,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201807,上海,50702,50806,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201806,上海,50806,50370,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201805,上海,50370,50466,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201804,上海,50466,51940,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201803,上海,51940,51878,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201802,上海,51878,50624,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201801,上海,50624,50022,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201712,上海,50022,50002,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201711,上海,50002,50765,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201710,上海,50765,50927,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201709,上海,50927,50679,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201708,上海,50679,52810,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201707,上海,52810,53348,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201706,上海,53348,53924,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201705,上海,53924,51796,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201704,上海,51796,52151,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201703,上海,52151,53233,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201702,上海,53233,52645,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201701,上海,52645,52147,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201612,上海,52147,51297,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201611,上海,51297,49769,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201610,上海,49769,48013,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201609,上海,48013,46275,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201608,上海,46275,25342,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201607,上海,25342,45415,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201606,上海,45415,45488,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201605,上海,45488,45401,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201604,上海,45401,43844,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201603,上海,43844,37798,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201602,上海,37798,36668,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201601,上海,36668,35240,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201512,上海,35240,34170,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201511,上海,34170,33473,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201510,上海,33473,33076,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201509,上海,33076,32716,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201508,上海,32716,32595,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201507,上海,32595,32033,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201506,上海,32033,31610,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201505,上海,31610,31139,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201504,上海,31139,31201,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201503,上海,31201,31201,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201502,上海,31201,30829,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201501,上海,30829,30525,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201412,上海,30525,30494,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201411,上海,30494,30438,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201410,上海,30438,30579,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201409,上海,30579,30535,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201408,上海,30535,30576,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201407,上海,30576,30645,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201406,上海,30645,30990,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201405,上海,30990,30816,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201404,上海,30816,30550,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201403,上海,30550,30334,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201402,上海,30334,30099,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201401,上海,30099,29980,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201312,上海,29980,29595,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201311,上海,29595,28753,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201310,上海,28753,28050,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201309,上海,28050,27512,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201308,上海,27512,27171,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201307,上海,27171,26925,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201306,上海,26925,26761,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201305,上海,26761,26495,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201304,上海,26495,25692,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201303,上海,25692,24516,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201302,上海,24516,23922,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201301,上海,23922,23430,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201212,上海,23430,23107,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201211,上海,23107,22931,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201210,上海,22931,22835,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201209,上海,22835,22665,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201208,上海,22665,22518,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201207,上海,22518,22350,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201206,上海,22350,22200,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201205,上海,22200,22162,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201204,上海,22162,22065,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201203,上海,22065,21806,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201202,上海,21806,22084,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201201,上海,22084,22667,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201112,上海,22667,23290,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201111,上海,23290,23722,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201110,上海,23722,23885,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201109,上海,23885,23952,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201108,上海,23952,23942,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201107,上海,23942,23851,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201106,上海,23851,23681,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201105,上海,23681,23572,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201104,上海,23572,23550,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201103,上海,23550,23423,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201102,上海,23423,23060,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201101,上海,23060,23060,0,0,0,31.22,121.45806,东亚,中国,Shanghai,华东,Huadong
201912,厦门,42314,42331,0,0,39.83,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201911,厦门,42331,42341,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201910,厦门,42341,42531,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201909,厦门,42531,42851,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201908,厦门,42851,43853,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201907,厦门,43853,43854,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201906,厦门,43854,43670,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201905,厦门,43670,43753,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201904,厦门,43753,42341,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201903,厦门,42341,42331,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201902,厦门,42331,42314,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201901,厦门,42314,41802,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201812,厦门,41802,41912,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201811,厦门,41912,43143,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201810,厦门,43143,42422,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201809,厦门,42422,45679,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201808,厦门,45679,45008,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201807,厦门,45008,45008,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201806,厦门,45008,45001,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201805,厦门,45001,45644,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201804,厦门,45644,46540,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201803,厦门,46540,47105,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201802,厦门,47105,46665,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201801,厦门,46665,47181,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201712,厦门,47181,47853,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201711,厦门,47853,48034,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201710,厦门,48034,48004,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201709,厦门,48004,47693,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201708,厦门,47693,47693,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201707,厦门,47693,48170,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201706,厦门,48170,48694,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201705,厦门,48694,47605,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201704,厦门,47605,42899,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201703,厦门,42899,40072,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201702,厦门,40072,39596,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201701,厦门,39596,38886,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201612,厦门,38886,38238,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201611,厦门,38238,38101,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201610,厦门,38101,36477,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201609,厦门,36477,35362,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201608,厦门,35362,34453,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201607,厦门,34453,32256,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201606,厦门,32256,30149,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201605,厦门,30149,28367,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201604,厦门,28367,26898,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201603,厦门,26898,26242,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201602,厦门,26242,26162,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201601,厦门,26162,25972,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201512,厦门,25972,25969,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201511,厦门,25969,25640,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201510,厦门,25640,25821,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201509,厦门,25821,25896,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201508,厦门,25896,25672,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201507,厦门,25672,25395,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201506,厦门,25395,25399,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201505,厦门,25399,25410,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201504,厦门,25410,25413,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201503,厦门,25413,24916,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201502,厦门,24916,24675,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201501,厦门,24675,24845,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201412,厦门,24845,25003,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201411,厦门,25003,25122,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201410,厦门,25122,24695,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201409,厦门,24695,24796,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201408,厦门,24796,24977,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201407,厦门,24977,25036,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201406,厦门,25036,25231,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201405,厦门,25231,24711,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201404,厦门,24711,24399,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201403,厦门,24399,24087,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201402,厦门,24087,23619,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201401,厦门,23619,23126,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201312,厦门,23126,22918,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201311,厦门,22918,22739,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201310,厦门,22739,21865,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201309,厦门,21865,21632,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201308,厦门,21632,21401,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201307,厦门,21401,20632,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201306,厦门,20632,20178,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201305,厦门,20178,19789,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201304,厦门,19789,19027,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201303,厦门,19027,18124,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201302,厦门,18124,17675,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201301,厦门,17675,17186,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201212,厦门,17186,16710,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201211,厦门,16710,16581,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201210,厦门,16581,16532,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201209,厦门,16532,16197,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201208,厦门,16197,15666,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201207,厦门,15666,15160,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201206,厦门,15160,14594,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201205,厦门,14594,14220,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201204,厦门,14220,13816,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201203,厦门,13816,14229,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201202,厦门,14229,14979,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201201,厦门,14979,18318,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201112,厦门,18318,18560,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201111,厦门,18560,17539,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201110,厦门,17539,17339,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
201109,厦门,17339,17139,0,0,0,24.4778,118.0898,东亚,中国,Xiamen,华东,Huadong
